,episode,shot,caption
448,5531550228324592939.mp4,449,a man is talking to a woman and she is smiling
449,5531550228324592939.mp4,450,a woman is talking to a man and he is talking to her
450,5531550228324592939.mp4,451,a man is talking to a woman and she is smiling
451,5531550228324592939.mp4,452,a woman is singing and dancing with a group of people
452,5531550228324592939.mp4,453,a woman is talking to a man and smiling
453,5531550228324592939.mp4,454,a woman is talking to a man and he is smiling
454,5531550228324592939.mp4,455,a woman is talking to a man and smiling
455,5531550228324592939.mp4,456,a woman is talking to a man and he is smiling
456,5531550228324592939.mp4,457,a woman is talking to a man and he is smiling
457,5531550228324592939.mp4,458,a woman is talking to a man and he is talking
458,5531550228324592939.mp4,459,a group of people are dancing in a room
459,5531550228324592939.mp4,460,a woman is dancing and singing in a room
460,5531550228324592939.mp4,461,a woman is singing and dancing with a man
461,5531550228324592939.mp4,462,a man and a woman are talking and smiling
462,5531550228324592939.mp4,463,a woman is singing and dancing with a group of people
463,5531550228324592939.mp4,464,a woman is dancing with a man
464,5531550228324592939.mp4,465,a man and a woman are dancing in a living room
465,5531550228324592939.mp4,466,a woman is walking down a runway and a man is dancing
466,5531550228324592939.mp4,467,a man and a woman are walking down a hallway
467,5531550228324592939.mp4,468,a man is talking to a woman and she is smiling
468,5531550228324592939.mp4,469,a woman is talking to a man and he is smiling
469,5531550228324592939.mp4,470,a man and a woman are walking down a hallway
470,5531550228324592939.mp4,471,a woman is looking at a man and then he looks away
471,5531550228324592939.mp4,472,a man and a woman are walking down a hallway
472,5531550228324592939.mp4,473,a woman is dancing and singing in a room
473,5531550228324592939.mp4,474,a woman is talking to a man and he is smiling
474,5531550228324592939.mp4,475,a woman is sitting at a table with a man holding a wine glass
475,5531550228324592939.mp4,476,a woman is kissing a man on his cheek
476,5531550228324592939.mp4,477,a man and a woman are looking at a cell phone
477,5531550228324592939.mp4,478,a woman is talking to a man and he is smiling
478,5531550228324592939.mp4,479,a man is kissing a woman s hand
479,5531550228324592939.mp4,480,a man and a woman are sitting together and the woman is smiling
480,5531550228324592939.mp4,481,a man is playing a piano while a woman is playing a piano
481,5531550228324592939.mp4,482,a woman is sitting at a table with a man
482,5531550228324592939.mp4,483,a man is playing a video game in a room
483,5531550228324592939.mp4,484,a woman is sitting at a table with a man and a woman
484,5531550228324592939.mp4,485,a woman sitting in a chair holding a cell phone
485,5531550228324592939.mp4,486,a woman is sitting at a table with a man and a woman
486,5531550228324592939.mp4,487,a man sitting in a chair with a laptop
487,5531550228324592939.mp4,488,a man is dancing in a room with a lot of people
488,5531550228324592939.mp4,489,a woman is drinking wine at a table
489,5531550228324592939.mp4,490,a man is sitting on a couch and another man is dancing
490,5531550228324592939.mp4,491,a woman is drinking a glass of wine
491,5531550228324592939.mp4,492,a man is sitting on a couch and another man is dancing
492,5531550228324592939.mp4,493,a woman is drinking wine at a table
493,5531550228324592939.mp4,494,a man is dancing in front of a fire
494,5531550228324592939.mp4,495,a man is drinking from a glass and then <unk> it out
495,5531550228324592939.mp4,496,a woman is dancing in a room
496,5531550228324592939.mp4,497,a woman is dancing in front of a man
497,5531550228324592939.mp4,498,a man is dancing in front of a crowd of people
498,5531550228324592939.mp4,499,a man is dancing with a woman
499,5531550228324592939.mp4,500,a woman is dancing and singing with a microphone
500,5531550228324592939.mp4,501,a man is dancing with a woman
501,5531550228324592939.mp4,502,a woman is talking to a man and he is smiling
502,5531550228324592939.mp4,503,a group of people are dancing in a room
503,5531550228324592939.mp4,504,a woman is holding a microphone and talking to a man
504,5531550228324592939.mp4,505,a man and a woman are kissing in a room
505,5531550228324592939.mp4,506,a woman is talking to a man and he is smiling
506,5531550228324592939.mp4,507,a man and a woman are talking to each other
507,5531550228324592939.mp4,508,a woman is talking to a man and he is smiling
508,5531550228324592939.mp4,509,a man and a woman are talking to each other
509,5531550228324592939.mp4,510,a woman is talking to a man and he is smiling
510,5531550228324592939.mp4,511,a man is kissing a woman on the forehead
511,5531550228324592939.mp4,512,a man is talking to a woman and she is smiling
512,5531550228324592939.mp4,513,a man is talking to a woman and she is smiling
513,5531550228324592939.mp4,514,a woman is dancing in front of a man
514,5531550228324592939.mp4,515,a man is talking to a woman in a room
515,5531550228324592939.mp4,516,a man and a woman are talking to each other
516,5531550228324592939.mp4,517,a man is talking to a woman in a room
517,5531550228324592939.mp4,518,a man and a woman are talking to each other
518,5531550228324592939.mp4,519,a woman in a pink dress is holding a glass of wine
519,5531550228324592939.mp4,520,a man is talking to a woman and she is smiling
520,5531550228324592939.mp4,521,a man and a woman are kissing in a room
521,5531550228324592939.mp4,522,a woman is smiling and laughing while she is talking
522,5531550228324592939.mp4,523,a woman in a red dress is holding a glass of wine
523,5531550228324592939.mp4,524,a man and a woman are talking to each other
524,5531550228324592939.mp4,525,a woman is dancing in front of a mirror
525,5531550228324592939.mp4,526,a man is dancing with a woman
526,5531550228324592939.mp4,527,a woman is talking to a man and he is smiling
527,5531550228324592939.mp4,528,a woman is singing and dancing in a room
528,5531550228324592939.mp4,529,a man is kissing a woman s hand
529,5531550228324592939.mp4,530,a woman is talking to a man and he is smiling
530,5531550228324592939.mp4,531,a man is kissing a woman s hand
531,5531550228324592939.mp4,532,a woman is smiling and laughing while she is talking
532,5531550228324592939.mp4,533,a man is kissing a woman on the cheek
533,5531550228324592939.mp4,534,a woman is talking to a man and he is smiling
534,5531550228324592939.mp4,535,a woman is talking to a man and he is smiling
535,5531550228324592939.mp4,536,a woman is dancing in a kitchen
536,5531550228324592939.mp4,537,a man is talking to a woman and she is smiling
537,5531550228324592939.mp4,538,a woman is dancing in a kitchen
538,5531550228324592939.mp4,539,a woman is dancing in a room
539,5531550228324592939.mp4,540,a woman is sitting on a couch and smiling
540,5531550228324592939.mp4,541,a woman is talking to a man and he is smiling
541,5531550228324592939.mp4,542,a woman is kissing a man on his cheek
542,5531550228324592939.mp4,543,a woman is talking to a man and he is smiling
543,5531550228324592939.mp4,544,a woman is dancing with a man
544,5531550228324592939.mp4,545,a man is talking to a woman and she is smiling
545,5531550228324592939.mp4,546,a woman is talking to a man and he is smiling
546,5531550228324592939.mp4,547,a woman is kissing a man on the cheek
547,5531550228324592939.mp4,548,a woman is talking to a man and he is smiling
548,5531550228324592939.mp4,549,a man is talking to a woman and she is smiling
549,5531550228324592939.mp4,550,a man and a woman are sitting on a couch and the woman is talking to another
550,5531550228324592939.mp4,551,a woman is talking to a man and he is smiling
551,5531550228324592939.mp4,552,a woman is talking to a man and he is smiling
552,5531550228324592939.mp4,553,a man is talking to a woman and she is smiling
553,5531550228324592939.mp4,554,a man is looking at a woman and she is talking to him
554,5531550228324592939.mp4,555,a woman is holding a pink rose and a man is dancing
555,5531550228324592939.mp4,556,a man is putting food into a pan
556,5531550228324592939.mp4,557,a man in a kitchen with a dog in his hand
557,5531550228324592939.mp4,558,a man is drinking wine out of a glass
558,5531550228324592939.mp4,559,a man is looking at a woman and she is talking to him
559,5531550228324592939.mp4,560,a man is singing and dancing in a room
560,5531550228324592939.mp4,561,a man is looking at something and then looks away
561,5531550228324592939.mp4,562,a man is walking down a hallway and then he stops
562,5531550228324592939.mp4,563,a woman is walking down a runway with a man
563,5531550228324592939.mp4,564,a man is dancing in front of a group of people
564,5531550228324592939.mp4,565,a man is talking to a woman and she is smiling
565,5531550228324592939.mp4,566,a man is talking to a woman and she is smiling
566,5531550228324592939.mp4,567,a man is dancing in a room with a lot of people
567,5531550228324592939.mp4,568,a man is dancing in a room with a woman
568,5531550228324592939.mp4,569,a man is walking in a room with a woman
569,5531550228324592939.mp4,570,a man is talking to a woman and she is smiling
570,5531550228324592939.mp4,571,a man is walking through a crowd and then turns around
571,5531550228324592939.mp4,572,a man is kissing a woman on the cheek
572,5531550228324592939.mp4,573,a man is walking and talking to a woman
573,5531550228324592939.mp4,574,a man is talking to a woman and she is smiling
574,5531550228324592939.mp4,575,a woman is walking down a hallway with a man
575,5531550228324592939.mp4,576,a man is dancing in a room with a woman
576,5531550228324592939.mp4,577,a man is holding a gun and a woman is dancing
577,5531550228324592939.mp4,578,a man is walking through a crowd of people
578,5531550228324592939.mp4,579,a woman is sitting in a chair and smiling
579,5531550228324592939.mp4,580,a man is talking to a woman and she is smiling
580,5531550228324592939.mp4,581,a man is talking to a woman and she is smiling
581,5531550228324592939.mp4,582,a woman is holding a glass of wine
582,5531550228324592939.mp4,583,a man is talking to a woman and she is smiling
583,5531550228324592939.mp4,584,a man is dancing with a woman in a crowd
584,5531550228324592939.mp4,585,a man and woman are kissing in a room
585,5531550228324592939.mp4,586,a man is talking to a woman and she is smiling
586,5531550228324592939.mp4,587,a man is talking to a woman and she is smiling
587,5531550228324592939.mp4,588,a man is talking to a woman and she is smiling
588,5531550228324592939.mp4,589,a man is kissing a woman on the cheek
589,5531550228324592939.mp4,590,a man is talking to a woman and she is smiling
590,5531550228324592939.mp4,591,a man and a woman are talking to each other
